,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
12019,2,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,40
12020,2,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,15
12021,2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,11
12022,2,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,2
12023,2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,7
12024,2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,15
12025,2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,79
12026,2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,153
12027,2,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,270
12028,2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,186
12029,2,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,99
12030,2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,106
12031,2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,170
12032,2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,184
12033,2,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.19399999999999998,180
12034,2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.19399999999999998,225
12035,2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,315
12036,2,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,508
12037,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,530
12038,2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,448
12039,2,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,336
12040,2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,241
12041,2,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,142
12042,2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,97
12043,2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,36
12044,2,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,27
12045,2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,11
12046,2,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,5
12047,2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,7
12048,2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.19399999999999998,17
12049,2,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,137
12050,2,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,324
12052,2,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,333
12053,2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,200
12054,2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,189
12055,2,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,254
12056,2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0.0,243
12057,2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,222
12058,2,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,245
12059,2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,386
12062,2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,364
12063,2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,373
12064,2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,261
12065,2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,174
12066,2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,105
12067,2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,47
12068,2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,32
12069,2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,12
12070,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,5
12071,2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.19399999999999998,3
12072,2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,35
12073,2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,160
12074,2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,468
12076,2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,297
12077,2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,191
12078,2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,197
12079,2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,248
12080,2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,270
12081,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,248
12082,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,257
12083,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,278
12084,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,285
12085,2,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,327
12086,2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,376
12087,2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,295
12088,2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,245
12089,2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,159
12090,2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,106
12091,2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,56
12092,2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,30
12093,2,1,5,2,0,4,1,1,0.6,0.5455,0.88,0.0,16
12094,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,4
12095,2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,5
12096,2,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,30
12097,2,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,156
12098,2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,415
12100,2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,301
12101,2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,185
12102,2,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,221
12103,2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,289
12104,2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,302
12105,2,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,252
12106,2,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,291
12107,2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,390
12110,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,492
12111,2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,398
12112,2,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,285
12113,2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,243
12114,2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,167
12115,2,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,73
12116,2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,42
12117,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,23
12118,2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,14
12119,2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,9
12120,2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,30
12121,2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,113
12122,2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,359
12124,2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,340
12125,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,232
12126,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,283
12127,2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,321
12128,2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,333
12129,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,367
12130,2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.19399999999999998,466
12133,2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.19399999999999998,522
12134,2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,404
12135,2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,350
12136,2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,255
12137,2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,212
12138,2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,166
12139,2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,116
12140,2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,82
12141,2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,64
12142,2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,31
12143,2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,2
12144,2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,10
12145,2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.19399999999999998,31
12146,2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,54
12147,2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,141
12148,2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.19399999999999998,289
12149,2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,437
12150,2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.19399999999999998,520
12151,2,1,5,12,0,6,0,1,0.74,0.6970000000000001,0.66,0.2239,529
12152,2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.19399999999999998,539
12154,2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,513
12155,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,504
12156,2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,462
12157,2,1,5,18,0,6,0,2,0.76,0.6970000000000001,0.52,0.19399999999999998,415
12158,2,1,5,19,0,6,0,2,0.74,0.6970000000000001,0.66,0.2239,373
12159,2,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.19399999999999998,255
12160,2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.19399999999999998,251
12161,2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,204
12162,2,1,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,150
12163,2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,137
12164,2,1,5,1,0,0,0,1,0.66,0.6212,0.74,0.2239,78
12165,2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,61
12166,2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,36
12167,2,1,5,4,0,0,0,1,0.62,0.5758,0.83,0.19399999999999998,11
12168,2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.19399999999999998,7
12169,2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,22
12170,2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,52
12171,2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.19399999999999998,151
12172,2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,270
12173,2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,424
12174,2,1,5,11,0,0,0,1,0.72,0.6818,0.66,0.2239,519
12176,2,1,5,13,0,0,0,1,0.76,0.7121,0.58,0.19399999999999998,498
12177,2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,547
12178,2,1,5,15,0,0,0,1,0.78,0.7121,0.52,0.2836,535
12179,2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,501
12180,2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,522
12181,2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,518
12182,2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.19399999999999998,442
12183,2,1,5,20,0,0,0,1,0.74,0.6818,0.55,0.1642,392
12184,2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,143
12185,2,1,5,22,0,0,0,3,0.62,0.5758,0.83,0.0,59
12186,2,1,5,23,0,0,0,3,0.62,0.5758,0.83,0.1343,96
12187,2,1,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,65
12188,2,1,5,1,1,1,0,2,0.62,0.5909,0.78,0.2985,59
12189,2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,48
12190,2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642,18
12191,2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,6
12192,2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,9
12193,2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,20
12194,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,67
12195,2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0.0,155
12196,2,1,5,9,1,1,0,1,0.7,0.6515,0.61,0.0,263
12197,2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0.0,364
12198,2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343,476
12199,2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,525
12200,2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,556
12201,2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,465
12202,2,1,5,15,1,1,0,1,0.82,0.7879,0.56,0.2985,460
12203,2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,501
12204,2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,405
12205,2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,383
12206,2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,395
12207,2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,317
12208,2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,247
12209,2,1,5,22,1,1,0,1,0.74,0.6970000000000001,0.7,0.1642,157
12210,2,1,5,23,1,1,0,1,0.72,0.6970000000000001,0.74,0.1642,82
12211,2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.19399999999999998,45
12212,2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.19399999999999998,14
12213,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,8
12214,2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,3
12215,2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,5
12216,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,33
12217,2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,154
12218,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,450
12220,2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,257
12221,2,1,5,10,0,2,1,1,0.74,0.6970000000000001,0.7,0.2985,183
12222,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,197
12223,2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,237
12224,2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,239
12225,2,1,5,14,0,2,1,1,0.82,0.7727,0.52,0.4179,238
12226,2,1,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,256
12227,2,1,5,16,0,2,1,1,0.82,0.7727,0.49,0.4925,393
12230,2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,526
12231,2,1,5,20,0,2,1,3,0.7,0.6515,0.61,0.5224,204
12232,2,1,5,21,0,2,1,3,0.6,0.5455,0.88,0.4478,71
12233,2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,55
12234,2,1,5,23,0,2,1,3,0.62,0.5455,0.94,0.0,50
12235,2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,36
12236,2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.19399999999999998,4
12237,2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,5
12238,2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,5
12239,2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,6
12240,2,1,5,5,0,3,1,2,0.62,0.5909,0.78,0.1343,41
12241,2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,144
12242,2,1,5,7,0,3,1,3,0.6,0.5758,0.78,0.19399999999999998,483
12244,2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.19399999999999998,305
12245,2,1,5,10,0,3,1,2,0.62,0.6061,0.69,0.2836,177
12246,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.19399999999999998,208
12247,2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.0,253
12248,2,1,5,13,0,3,1,1,0.7,0.6515,0.51,0.0,289
12249,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343,252
12250,2,1,5,15,0,3,1,1,0.72,0.6667,0.51,0.1343,275
12251,2,1,5,16,0,3,1,1,0.72,0.6667,0.51,0.1642,398
12254,2,1,5,19,0,3,1,1,0.72,0.6667,0.54,0.1642,556
12255,2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,431
12256,2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,304
12257,2,1,5,22,0,3,1,1,0.66,0.6212,0.69,0.1045,217
12258,2,1,5,23,0,3,1,1,0.66,0.6212,0.65,0.1045,160
12259,2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,61
12260,2,1,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,26
12261,2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,14
12262,2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,8
12263,2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0.0,8
12264,2,1,5,5,0,4,1,1,0.62,0.6061,0.69,0.2537,33
12265,2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,178
12266,2,1,5,7,0,4,1,1,0.6,0.6061,0.64,0.2836,507
12268,2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,311
12269,2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,220
12270,2,1,5,11,0,4,1,1,0.72,0.6515,0.37,0.2836,218
12271,2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.19399999999999998,292
12272,2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,293
12273,2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.19399999999999998,254
12274,2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,290
12275,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,487
12279,2,1,5,20,0,4,1,1,0.68,0.6364,0.44,0.1642,479
12280,2,1,5,21,0,4,1,1,0.68,0.6364,0.44,0.1642,359
12281,2,1,5,22,0,4,1,1,0.66,0.6212,0.5,0.1642,264
12282,2,1,5,23,0,4,1,1,0.66,0.6212,0.54,0.2239,140
12283,2,1,6,0,0,5,1,1,0.66,0.6212,0.5,0.2537,86
12284,2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,34
12285,2,1,6,2,0,5,1,1,0.64,0.6212,0.57,0.2239,16
12286,2,1,6,3,0,5,1,2,0.62,0.5909,0.73,0.0896,4
12287,2,1,6,4,0,5,1,2,0.62,0.5909,0.73,0.0896,6
12288,2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,45
12289,2,1,6,6,0,5,1,3,0.62,0.5606,0.88,0.1343,141
12290,2,1,6,7,0,5,1,2,0.64,0.5758,0.89,0.19399999999999998,402
12292,2,1,6,9,0,5,1,2,0.64,0.5758,0.83,0.2239,298
12293,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,204
12294,2,1,6,11,0,5,1,2,0.7,0.6667,0.74,0.2836,235
12295,2,1,6,12,0,5,1,2,0.7,0.6667,0.74,0.3582,310
12296,2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,316
12297,2,1,6,14,0,5,1,3,0.72,0.6818,0.66,0.2836,254
12298,2,1,6,15,0,5,1,3,0.72,0.6818,0.66,0.2836,258
12299,2,1,6,16,0,5,1,3,0.74,0.6818,0.58,0.4478,222
12300,2,1,6,17,0,5,1,3,0.7,0.6515,0.7,0.2537,227
12301,2,1,6,18,0,5,1,3,0.62,0.5606,0.88,0.3582,110
12302,2,1,6,19,0,5,1,3,0.62,0.5606,0.88,0.3582,45
12303,2,1,6,20,0,5,1,3,0.62,0.5455,0.94,0.2537,39
12304,2,1,6,21,0,5,1,3,0.64,0.5909,0.78,0.2537,85
12305,2,1,6,22,0,5,1,3,0.6,0.5455,0.88,0.1343,23
12306,2,1,6,23,0,5,1,3,0.6,0.5455,0.88,0.1343,73
12307,2,1,6,0,0,6,0,2,0.56,0.5303,0.83,0.1343,86
12308,2,1,6,1,0,6,0,2,0.56,0.5303,0.83,0.1045,76
12309,2,1,6,2,0,6,0,2,0.54,0.5152,0.88,0.0,41
12310,2,1,6,3,0,6,0,1,0.56,0.5303,0.73,0.2537,26
12311,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,13
12312,2,1,6,5,0,6,0,1,0.5,0.4848,0.72,0.19399999999999998,12
12313,2,1,6,6,0,6,0,2,0.5,0.4848,0.77,0.19399999999999998,36
12314,2,1,6,7,0,6,0,1,0.52,0.5,0.72,0.1045,86
12315,2,1,6,8,0,6,0,1,0.54,0.5152,0.64,0.1642,210
12316,2,1,6,9,0,6,0,1,0.56,0.5303,0.6,0.2537,332
12317,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985,493
12318,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836,536
12325,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,512
12326,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642,554
12327,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836,399
12328,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,316
12329,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343,228
12330,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045,238
12331,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,169
12332,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343,121
12333,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045,89
12334,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045,50
12335,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896,13
12336,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0.0,12
12337,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045,22
12338,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045,35
12339,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896,140
12340,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.19399999999999998,300
12341,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239,404
12342,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,511
12349,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537,496
12350,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836,453
12351,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.19399999999999998,314
12352,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642,246
12353,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881,226
12354,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045,108
12355,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0.0,49
12356,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642,14
12357,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239,11
12358,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642,5
12359,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,8
12360,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0.0,35
12361,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,139
12362,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,517
12364,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836,282
12365,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,187
12366,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925,239
12367,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478,282
12368,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582,274
12369,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925,270
12370,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985,292
12371,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627,448
12375,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,461
12376,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,265
12377,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836,168
12378,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985,86
12379,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179,34
12380,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284,20
12381,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,8
12382,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.19399999999999998,5
12383,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.19399999999999998,5
12384,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642,36
12385,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,184
12388,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,335
12389,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985,176
12390,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.19399999999999998,227
12391,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239,247
12392,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,267
12393,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,276
12394,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343,272
12395,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.19399999999999998,473
12398,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537,513
12399,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239,415
12400,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,283
12401,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045,193
12402,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896,113
12403,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896,49
12404,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0.0,27
12405,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0.0,11
12406,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0.0,8
12407,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045,10
12408,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0.0,38
12409,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0.0,172
12410,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0.0,547
12412,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896,303
12413,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896,203
12414,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896,226
12415,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0.0,315
12416,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896,303
